Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
11.0,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,0+0+0+0,0.0,30.0,130.0,b,0,12.0,10,72,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2915.4,86.2,108.0,19.0,173.7,19.3,2715.6,195.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
12.0,,BTRUS11903198701,MALYSHKO Dmitry,RUS,0+1+0+0,1.0,29.0,129.0,,0,999.0,11,38,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2919.5,90.3,109.0,20.0,175.4,21.0,2661.5,141.8,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
13.0,,BTSWE10310199201,NELIN Jesper,SWE,0+0+1+1,2.0,28.0,128.0,,0,999.0,48,9,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2930.0,100.8,119.0,30.0,188.3,33.9,2598.5,78.8,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
14.0,,BTCAN10611199001,GOW Scott,CAN,0+0+1+0,1.0,27.0,127.0,,0,3.0,3,48,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2932.5,103.3,98.0,9.0,166.8,12.4,2682.7,163.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
15.0,,BTCZE12301199101,KRCMAR Michal,CZE,0+0+0+1,1.0,26.0,126.0,,0,108.0,107,21,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2946.1,116.9,162.0,73.0,232.1,77.7,2633.3,113.6,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
16.0,,BTCAN12803199301,GOW Christian,CAN,0+0+1+0,1.0,25.0,125.0,,0,999.0,6,60,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2948.4,119.2,106.0,17.0,170.3,15.9,2695.3,175.6,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
17.0,,BTAUT13112199601,LEITNER Felix,AUT,0+1+0+0,1.0,24.0,124.0,,0,999.0,82,44,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2955.3,126.1,127.0,38.0,198.9,44.5,2672.8,153.1,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
18.0,,BTSWE10809199501,PONSILUOMA Martin,SWE,0+0+1+0,1.0,23.0,123.0,,0,999.0,21,59,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2958.8,129.6,109.0,20.0,180.7,26.3,2695.1,175.4,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
19.0,,BTBUL10109199301,SINAPOV Anton,BUL,0+0+0+1,1.0,22.0,122.0,,0,999.0,51,50,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2959.6,130.4,119.0,30.0,189.8,35.4,2687.2,167.5,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
20.0,,BTRUS13103199301,ELISEEV Matvei,RUS,1+1+0+0,2.0,21.0,121.0,,0,999.0,34,31,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2972.7,143.5,111.0,22.0,183.7,29.3,2646.0,126.3,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
21.0,,BTUKR13004198701,PRYMA Artem,UKR,1+0+1+0,2.0,20.0,120.0,,0,999.0,36,32,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2972.8,143.6,113.0,24.0,184.2,29.8,2647.2,127.5,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
22.0,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+2+0+1,3.0,19.0,119.0,,0,5.0,5,15,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2978.2,149.0,102.0,13.0,168.3,13.9,2606.3,86.6,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
23.0,,BTGER11705198801,LESSER Erik,GER,0+1+0+1,2.0,18.0,118.0,,0,999.0,7,41,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2979.1,149.9,105.0,16.0,171.2,16.8,2663.2,143.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
24.0,,BTJPN11705198801,TACHIZAKI Mikito,JPN,1+0+0+0,1.0,17.0,117.0,,0,999.0,54,67,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2985.5,156.3,118.0,29.0,190.6,36.2,2710.8,191.1,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
25.0,,BTLTU10806199101,DOMBROVSKI Karol,LTU,0+0+0+0,0.0,16.0,116.0,,0,999.0,90,86,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2993.6,164.4,131.0,42.0,204.9,50.5,2766.5,246.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
26.0,,BTSUI12206199001,DOLDER Mario,SUI,1+1+0+0,2.0,15.0,115.0,,0,999.0,52,39,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2994.9,165.7,120.0,31.0,190.0,35.6,2662.1,142.4,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
27.0,,BTITA13009198901,HOFER Lukas,ITA,0+1+2+1,4.0,14.0,114.0,,0,999.0,57,2,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,2999.1,169.9,126.0,37.0,191.5,37.1,2545.1,25.4,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
28.0,,BTFRA11107199501,JACQUELIN Emilien,FRA,0+1+1+0,2.0,13.0,,,0,999.0,75,39,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3001.5,172.3,126.0,37.0,195.0,40.6,2662.1,142.4,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
29.0,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+0+1+2,3.0,12.0,112.0,,0,73.0,74,14,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3004.3,175.1,125.0,36.0,194.9,40.5,2606.0,86.3,0.0,1.0,0.0,2.0,1.0,2.0,100.0,80.0,100.0,60.0,90.0,80.0,85.0,Individual,world_cup
30.0,,BTCZE10906198401,MORAVEC Ondrej,CZE,1+1+0+0,2.0,11.0,111.0,,0,999.0,40,46,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3007.1,177.9,115.0,26.0,184.7,30.3,2679.0,159.3,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
31.0,,BTUKR12212199301,TYSHCHENKO Artem,UKR,0+0+0+0,0.0,10.0,110.0,,0,999.0,64,95,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3013.6,184.4,123.0,34.0,192.6,38.2,2797.3,277.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
32.0,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+1+1+0,3.0,9.0,,,0,999.0,47,17,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3014.0,184.8,120.0,31.0,188.2,33.8,2621.0,101.3,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
33.0,,BTAUT11303198801,LANDERTINGER Dominik,AUT,1+1+1+0,3.0,8.0,108.0,,0,999.0,66,18,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3017.6,188.4,124.0,35.0,192.8,38.4,2621.6,101.9,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
34.0,,BTKAZ11401199701,YEREMIN Roman,KAZ,1+0+1+1,3.0,7.0,107.0,,0,999.0,24,23,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3021.6,192.4,111.0,22.0,181.2,26.8,2636.4,116.7,1.0,1.0,0.0,1.0,2.0,1.0,80.0,80.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
35.0,,BTNOR12907198801,BOE Tarjei,NOR,2+1+0+0,3.0,6.0,,,0,999.0,11,27,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3022.3,193.1,109.0,20.0,175.4,21.0,2643.2,123.5,2.0,0.0,1.0,0.0,2.0,1.0,60.0,100.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
36.0,,BTRUS11302198801,GARANICHEV Evgenii,RUS,0+1+1+1,3.0,5.0,,,0,999.0,19,26,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3026.3,197.1,112.0,23.0,180.0,25.6,2641.6,121.9,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
37.0,,BTAUT10911198601,EBERHARD Julian,AUT,1+2+0+1,4.0,4.0,,,0,999.0,31,6,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3031.7,202.5,116.0,27.0,183.2,28.8,2584.5,64.8,1.0,0.0,2.0,1.0,1.0,3.0,80.0,100.0,60.0,80.0,90.0,70.0,80.0,Individual,world_cup
38.0,,BTFIN12501199601,SEPPALA Tero,FIN,1+1+1+0,3.0,3.0,103.0,,0,999.0,54,25,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3032.5,203.3,121.0,32.0,190.6,36.2,2639.5,119.8,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
38.0,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,0+2+1+1,4.0,3.0,,,0,999.0,71,3,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3032.5,203.3,126.0,37.0,193.9,39.5,2574.9,55.2,0.0,1.0,2.0,1.0,1.0,3.0,100.0,80.0,60.0,80.0,90.0,70.0,80.0,Individual,world_cup
40.0,,BTUSA11705198901,NORDGREN Leif,USA,1+0+0+1,2.0,1.0,101.0,,0,999.0,17,68,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3033.7,204.5,110.0,21.0,179.3,24.9,2711.0,191.3,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
41.0,,BTCZE10302198301,SLESINGR Michal,CZE,1+1+0+0,2.0,,100.0,,0,999.0,80,57,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3034.0,204.8,131.0,42.0,198.2,43.8,2693.7,174.0,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
42.0,,BTPOL12008199101,GUZIK Grzegorz,POL,0+0+1+1,2.0,,99.0,,0,999.0,14,71,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3036.4,207.2,106.0,17.0,177.0,22.6,2715.3,195.6,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
43.0,,BTBLR11507198801,CHEPELIN Vladimir,BLR,0+0+2+2,4.0,,98.0,,0,999.0,29,8,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3039.0,209.8,110.0,21.0,182.2,27.8,2595.3,75.6,0.0,2.0,0.0,2.0,2.0,2.0,100.0,60.0,100.0,60.0,80.0,80.0,80.0,Individual,world_cup
44.0,,BTNOR10311199601,PETTERSEN Sindre,NOR,0+1+1+1,3.0,,,,0,999.0,46,33,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3046.0,216.8,123.0,34.0,187.4,33.0,2654.0,134.3,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
45.0,,BTITA10611198901,WINDISCH Dominik,ITA,0+2+1+0,3.0,,96.0,,0,81.0,79,29,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3046.3,217.1,128.0,39.0,198.1,43.7,2645.2,125.5,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,Individual,world_cup
46.0,,BTSUI10510198901,WEGER Benjamin,SUI,0+1+2+1,4.0,,95.0,,0,999.0,84,5,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3047.8,218.6,131.0,42.0,199.4,45.0,2583.9,64.2,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
47.0,,BTSVK12308199001,HASILLA Tomas,SVK,1+0+1+0,2.0,,94.0,,0,82.0,87,64,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3050.1,220.9,129.0,40.0,201.9,47.5,2705.3,185.6,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
48.0,,BTPOL11906199101,NEDZA-KUBINIEC Andrzej,POL,0+0+0+1,1.0,,93.0,,0,999.0,44,91,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3052.0,222.8,117.0,28.0,186.6,32.2,2781.9,262.2,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
49.0,,BTBUL11606198701,ANEV Krasimir,BUL,0+1+2+0,3.0,,92.0,,0,999.0,67,34,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3052.7,223.5,124.0,35.0,193.4,39.0,2654.5,134.8,0.0,2.0,1.0,0.0,2.0,1.0,100.0,60.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
50.0,,BTPOL10104198801,SZCZUREK Lukasz,POL,0+1+0+1,2.0,,91.0,,0,999.0,31,78,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3053.4,224.2,109.0,20.0,183.2,28.8,2727.6,207.9,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
51.0,,BTGER10405198301,ROESCH Michael,BEL,2+0+0+0,2.0,,90.0,,0,999.0,50,74,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3054.5,225.3,119.0,30.0,189.7,35.3,2720.2,200.5,2.0,0.0,0.0,0.0,2.0,0.0,60.0,100.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
52.0,,BTGER11803198701,PEIFFER Arnd,GER,0+1+0+2,3.0,,,,0,999.0,27,43,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3058.3,229.1,118.0,29.0,181.7,27.3,2671.0,151.3,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Individual,world_cup
53.0,,BTAUT11711198701,GROSSEGGER Sven,AUT,0+0+1+1,2.0,,,,0,999.0,36,81,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3058.7,229.5,112.0,23.0,184.2,29.8,2730.2,210.5,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
54.0,,BTFRA11305199201,FINELLO Jeremy,SUI,1+0+0+2,3.0,,87.0,,0,999.0,73,42,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3062.7,233.5,123.0,34.0,194.7,40.3,2666.0,146.3,1.0,0.0,0.0,2.0,1.0,2.0,80.0,100.0,100.0,60.0,90.0,80.0,85.0,Individual,world_cup
55.0,,BTBLR11612199601,SMOLSKI Anton,BLR,1+0+0+1,2.0,,86.0,,0,999.0,72,80,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3069.6,240.4,123.0,34.0,194.1,39.7,2729.9,210.2,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
56.0,,BTSLO12808199201,TRSAN Rok,SLO,0+1+1+0,2.0,,85.0,,0,106.0,105,63,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3071.8,242.6,152.0,63.0,223.1,68.7,2704.1,184.4,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
57.0,,BTCZE10801198801,KRUPCIK Tomas,CZE,0+0+0+3,3.0,,,,0,999.0,81,49,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3086.9,257.7,134.0,45.0,198.4,44.0,2684.6,164.9,0.0,0.0,0.0,3.0,0.0,3.0,100.0,100.0,100.0,40.0,100.0,70.0,85.0,Individual,world_cup
58.0,,BTGER12403199001,DOLL Benedikt,GER,0+2+0+3,5.0,,,,0,999.0,18,7,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3090.4,261.2,115.0,26.0,179.5,25.1,2586.9,67.2,0.0,0.0,2.0,3.0,0.0,5.0,100.0,100.0,60.0,40.0,100.0,50.0,75.0,Individual,world_cup
59.0,,BTUSA10806199501,DOHERTY Sean,USA,0+2+1+0,3.0,,82.0,,0,999.0,43,65,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3097.4,268.2,120.0,31.0,186.5,32.1,2708.1,188.4,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,Individual,world_cup
60.0,,BTFIN11909199101,GRONMAN Tuomas,FIN,0+1+1+1,3.0,,81.0,,0,999.0,22,69,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3100.4,271.2,110.0,21.0,180.8,26.4,2713.0,193.3,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
60.0,,BTNOR12303198601,L'ABEE-LUND Henrik,NOR,3+1+0+0,4.0,,,,0,999.0,57,28,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3100.4,271.2,124.0,35.0,191.5,37.1,2643.8,124.1,3.0,0.0,1.0,0.0,3.0,1.0,40.0,100.0,80.0,100.0,70.0,90.0,80.0,Individual,world_cup
62.0,,BTMDA12209199601,USOV Mihail,MDA,0+0+1+1,2.0,,79.0,,0,999.0,94,84,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3101.9,272.7,134.0,45.0,207.9,53.5,2751.6,231.9,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
63.0,,BTBLR11005199301,YALIOTNAU Raman,BLR,1+1+1+1,4.0,,78.0,,0,999.0,39,36,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3108.3,279.1,113.0,24.0,184.5,30.1,2659.9,140.2,1.0,1.0,1.0,1.0,2.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
64.0,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+1+2+1,4.0,,77.0,,0,1.0,1,56,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3110.9,281.7,89.0,0.0,154.4,0.0,2691.7,172.0,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
65.0,,BTFRA11111199101,CLAUDE Florent,BEL,2+1+0+0,3.0,,76.0,,0,999.0,88,66,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,2018-12-06,1819,Male,3114.1,284.9,130.0,41.0,202.2,47.8,2709.9,190.2,2.0,0.0,1.0,0.0,2.0,1.0,60.0,100.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
