Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
11.0,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+1+0+0,1.0,30.0,130.0,,0,58.0,51.0,29.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3120.6,144.1,127.3,33.9,230.3,30.0,2795.2,166.6,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
12.0,,BTNOR11605199301,BOE Johannes Thingnes,NOR,2+1+0+1,4.0,29.0,,,0,41.0,26.0,1.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3121.7,145.2,121.0,27.6,218.4,18.1,2628.6,0.0,2.0,0.0,1.0,1.0,2.0,2.0,60.0,100.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
13.0,,BTCZE12301199101,KRCMAR Michal,CZE,0+0+0+1,1.0,28.0,128.0,,0,95.0,90.0,24.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3127.8,151.3,150.4,57.0,255.8,55.5,2779.1,150.5,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
14.0,,BTSWE10310199201,NELIN Jesper,SWE,0+1+0+1,2.0,27.0,127.0,,0,47.0,69.0,13.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3139.0,162.5,124.2,30.8,236.2,35.9,2746.8,118.2,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
15.0,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,2+0+0+0,2.0,26.0,126.0,y,0,16.0,21.0,18.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3139.4,162.9,110.9,17.5,215.7,15.4,2767.9,139.3,2.0,0.0,0.0,0.0,2.0,0.0,60.0,100.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
16.0,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+0+1+2,3.0,25.0,,,0,18.0,31.0,5.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3151.4,174.9,112.7,19.3,224.2,23.9,2709.9,81.3,0.0,1.0,0.0,2.0,1.0,2.0,100.0,80.0,100.0,60.0,90.0,80.0,85.0,Individual,world_cup
17.0,,BTGER13012199601,STRELOW Justus,GER,1+1+0+0,2.0,24.0,124.0,,0,3.0,3.0,28.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3154.1,177.6,101.1,7.7,203.6,3.3,2794.3,165.7,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
18.0,,BTGER11302199301,NAWRATH Philipp,GER,0+1+1+0,2.0,23.0,,,0,50.0,43.0,20.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3156.6,180.1,124.6,31.2,228.3,28.0,2772.2,143.6,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
19.0,,BTSUI11901199801,STALDER Sebastian,SUI,0+0+1+0,1.0,22.0,122.0,,0,40.0,46.0,42.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3157.1,180.6,120.8,27.4,228.8,28.5,2830.4,201.8,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
20.0,,BTGER12403199001,DOLL Benedikt,GER,1+1+0+1,3.0,21.0,,,0,13.0,10.0,12.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3160.5,184.0,109.6,16.2,207.7,7.4,2737.7,109.1,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
21.0,,BTSWE12403199201,FEMLING Peppe,SWE,1+1+0+0,2.0,20.0,,,0,5.0,4.0,34.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3174.4,197.9,102.5,9.1,205.3,5.0,2814.1,185.5,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
22.0,,BTBUL11703198701,ILIEV Vladimir,BUL,0+1+0+1,2.0,19.0,119.0,,0,45.0,70.0,25.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3175.5,199.0,123.2,29.8,237.0,36.7,2783.2,154.6,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
23.0,,BTNOR10407199901,ANDERSEN Filip Fjeld,NOR,0+1+0+1,2.0,18.0,,,0,73.0,58.0,26.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3177.9,201.4,133.0,39.6,233.2,32.9,2789.1,160.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
24.0,,BTITA11904199801,BRAUNHOFER Patrick,ITA,0+0+1+0,1.0,17.0,117.0,,0,17.0,13.0,51.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3188.4,211.9,111.2,17.8,211.3,11.0,2880.7,252.1,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
25.0,,BTFRA12906200101,PERROT Eric,FRA,1+0+0+1,2.0,16.0,116.0,,0,36.0,38.0,32.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3190.9,214.4,120.5,27.1,226.4,26.1,2808.4,179.8,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
26.0,,BTGER11911199101,KUEHN Johannes,GER,0+0+2+2,4.0,15.0,,,0,26.0,20.0,6.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3198.9,222.4,115.6,22.2,214.9,14.6,2710.7,82.1,0.0,2.0,0.0,2.0,2.0,2.0,100.0,60.0,100.0,60.0,80.0,80.0,80.0,Individual,world_cup
27.0,,BTCZE12112199801,STVRTECKY Jakub,CZE,0+2+1+0,3.0,14.0,114.0,,0,83.0,83.0,11.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3201.9,225.4,141.1,47.7,249.1,48.8,2737.6,109.0,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,Individual,world_cup
28.0,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+2+1+0,4.0,13.0,,,0,55.0,45.0,7.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3216.3,239.8,126.3,32.9,228.7,28.4,2713.6,85.0,1.0,1.0,2.0,0.0,2.0,2.0,80.0,80.0,60.0,100.0,80.0,80.0,80.0,Individual,world_cup
29.0,,BTCRO10108198701,FAK Jakov,SLO,0+1+2+0,3.0,12.0,112.0,,0,20.0,18.0,27.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3223.1,246.6,112.9,19.5,214.6,14.3,2793.6,165.0,0.0,2.0,1.0,0.0,2.0,1.0,100.0,60.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
30.0,,BTUKR11712199601,DUDCHENKO Anton,UKR,1+0+1+1,3.0,11.0,111.0,,0,7.0,8.0,33.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3234.3,257.8,103.3,9.9,207.3,7.0,2811.7,183.1,1.0,1.0,0.0,1.0,2.0,1.0,80.0,80.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
31.0,,BTUKR10908199701,TSYMBAL Bogdan,UKR,1+0+0+1,2.0,10.0,110.0,,0,43.0,48.0,46.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3248.0,271.5,122.0,28.6,229.2,28.9,2861.2,232.6,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
32.0,,BTSLO12201199401,DOVZAN Miha,SLO,0+1+0+0,1.0,9.0,109.0,,0,4.0,14.0,78.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3262.1,285.6,102.1,8.7,211.8,11.5,2953.3,324.7,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
33.0,,BTAUT12302198301,EDER Simon,AUT,0+1+0+2,3.0,8.0,108.0,,0,29.0,22.0,43.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3264.6,288.1,117.5,24.1,217.6,17.3,2833.4,204.8,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Individual,world_cup
34.0,,BTAUT11012199101,KOMATZ David,AUT,0+1+1+0,2.0,7.0,107.0,,0,85.0,79.0,48.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3265.5,289.0,142.1,48.7,243.9,43.6,2868.1,239.5,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
35.0,,BTFIN12501199601,SEPPALA Tero,FIN,0+3+1+0,4.0,6.0,106.0,,0,31.0,29.0,19.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3267.6,291.1,118.3,24.9,221.0,20.7,2771.2,142.6,0.0,1.0,3.0,0.0,1.0,3.0,100.0,80.0,40.0,100.0,90.0,70.0,80.0,Individual,world_cup
36.0,,BTCAN12803199301,GOW Christian,CAN,0+0+0+2,2.0,5.0,105.0,,0,1.0,1.0,64.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3270.8,294.3,93.4,0.0,200.3,0.0,2915.0,286.4,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
37.0,,BTFRA11306199901,CLAUDE Emilien,FRA,0+2+1+0,3.0,4.0,,,0,61.0,66.0,40.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3276.5,300.0,128.1,34.7,235.7,35.4,2825.0,196.4,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,Individual,world_cup
38.0,,BTSWE12503199701,NYKVIST Emil,SWE,0+1+0+1,2.0,3.0,,,0,82.0,82.0,49.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3277.3,300.8,139.6,46.2,247.4,47.1,2874.9,246.3,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
39.0,,BTAUT11710199601,JAKOB Patrick,AUT,0+1+0+1,2.0,2.0,102.0,,0,78.0,77.0,53.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3278.6,302.1,134.9,41.5,240.9,40.6,2882.4,253.8,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
40.0,,BTUKR12108199601,LESIUK Taras,UKR,0+1+0+1,2.0,1.0,101.0,,0,30.0,40.0,57.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3278.7,302.2,118.0,24.6,227.1,26.8,2896.6,268.0,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
41.0,,BTEST10210199401,ZAHKNA Rene,EST,0+1+1+0,2.0,,100.0,,0,58.0,63.0,60.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3290.7,314.2,127.3,33.9,234.7,34.4,2901.9,273.3,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
42.0,,BTSLO10504200001,CISAR Alex,SLO,0+0+1+1,2.0,,99.0,,0,51.0,37.0,62.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3292.8,316.3,125.0,31.6,226.2,25.9,2911.4,282.8,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
43.0,,BTCZE11302200101,MARECEK Jonas,CZE,0+0+1+0,1.0,,98.0,,0,35.0,44.0,84.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3294.7,318.2,120.2,26.8,228.4,28.1,2969.5,340.9,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
44.0,,BTITA10504200001,GIACOMEL Tommaso,ITA,1+2+1+1,5.0,,97.0,,0,13.0,7.0,17.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3294.9,318.4,109.6,16.2,206.5,6.2,2753.0,124.4,1.0,1.0,2.0,1.0,2.0,3.0,80.0,80.0,60.0,80.0,80.0,70.0,75.0,Individual,world_cup
45.0,,BTSVK11310199901,SKLENARIK Tomas,SVK,0+1+0+1,2.0,,96.0,,0,10.0,12.0,71.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3296.1,319.6,106.4,13.0,210.5,10.2,2929.9,301.3,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
46.0,,BTFIN10108199701,RANTA Jaakko,FIN,0+0+0+2,2.0,,95.0,,0,9.0,9.0,75.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3302.4,325.9,105.9,12.5,207.4,7.1,2939.8,311.2,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
47.0,,BTSLO12808199201,TRSAN Rok,SLO,0+1+1+0,2.0,,,,0,38.0,32.0,68.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3303.4,326.9,120.7,27.3,224.3,24.0,2923.3,294.7,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
48.0,,BTFRA11111199101,CLAUDE Florent,BEL,1+0+2+1,4.0,,93.0,,0,60.0,64.0,30.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3307.8,331.3,127.8,34.4,235.0,34.7,2800.2,171.6,1.0,2.0,0.0,1.0,3.0,1.0,80.0,60.0,100.0,80.0,70.0,90.0,80.0,Individual,world_cup
49.0,,BTPOL12008199101,GUZIK Grzegorz,POL,1+0+1+0,2.0,,92.0,,0,74.0,78.0,65.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3313.6,337.1,133.1,39.7,242.6,42.3,2915.6,287.0,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
50.0,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,0+0+1+1,2.0,,91.0,,0,15.0,16.0,79.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3321.0,344.5,109.8,16.4,212.6,12.3,2954.6,326.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
51.0,,BTITA12703199701,CAPPELLARI Daniele,ITA,0+0+1+0,1.0,,90.0,,0,11.0,15.0,92.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3324.4,347.9,109.0,15.6,212.1,11.8,3014.1,385.5,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
52.0,,BTJPN11705198801,TACHIZAKI Mikito,JPN,0+2+0+0,2.0,,89.0,,0,63.0,67.0,73.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3326.0,349.5,128.5,35.1,235.9,35.6,2933.3,304.7,0.0,0.0,2.0,0.0,0.0,2.0,100.0,100.0,60.0,100.0,100.0,80.0,90.0,Individual,world_cup
53.0,,BTNOR12907198801,BOE Tarjei,NOR,0+0+2+4,6.0,,,r,0,33.0,36.0,4.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3331.7,355.2,119.3,25.9,225.9,25.6,2708.7,80.1,0.0,2.0,0.0,4.0,2.0,4.0,100.0,60.0,100.0,20.0,80.0,60.0,70.0,Individual,world_cup
54.0,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+1+2+1,4.0,,,,0,72.0,72.0,38.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3332.8,356.3,132.8,39.4,237.5,37.2,2819.3,190.7,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
55.0,,BTSLO11702200001,VIDMAR Anton,SLO,0+3+0+0,3.0,,,,0,77.0,75.0,52.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3337.0,360.5,133.6,40.2,240.0,39.7,2882.2,253.6,0.0,0.0,3.0,0.0,0.0,3.0,100.0,100.0,40.0,100.0,100.0,70.0,85.0,Individual,world_cup
56.0,,BTRUS11207198801,MAGAZEEV Pavel,MDA,3+0+0+0,3.0,,85.0,,0,89.0,93.0,47.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3338.6,362.1,146.5,53.1,258.8,58.5,2862.7,234.1,3.0,0.0,0.0,0.0,3.0,0.0,40.0,100.0,100.0,100.0,70.0,100.0,85.0,Individual,world_cup
57.0,,BTLAT12212199801,MISE Edgars,LAT,1+0+0+0,1.0,,84.0,,0,86.0,86.0,87.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3341.9,365.4,142.4,49.0,253.2,52.9,2990.6,362.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
58.0,,BTLTU10806199101,DOMBROVSKI Karol,LTU,0+1+1+1,3.0,,83.0,,0,45.0,61.0,55.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3342.2,365.7,123.2,29.8,234.6,34.3,2889.6,261.0,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
59.0,,BTSVK12804199201,SIMA Michal,SVK,0+0+0+1,1.0,,82.0,,0,91.0,92.0,90.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3350.5,374.0,148.0,54.6,257.9,57.6,2996.8,368.2,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
60.0,,BTAUT13012199101,LEMMERER Harald,AUT,1+1+0+1,3.0,,,,0,48.0,56.0,61.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3354.6,378.1,124.3,30.9,231.7,31.4,2907.0,278.4,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
61.0,,BTUSA10806199501,DOHERTY Sean,USA,2+1+1+1,5.0,,80.0,,0,25.0,28.0,31.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3354.9,378.4,115.5,22.1,219.4,19.1,2801.7,173.1,2.0,1.0,1.0,1.0,3.0,2.0,60.0,80.0,80.0,80.0,70.0,80.0,75.0,Individual,world_cup
62.0,,BTROU10405199301,BUTA George,ROU,0+1+1+1,3.0,,79.0,,0,94.0,95.0,56.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3369.6,393.1,149.6,56.2,259.8,59.5,2892.9,264.3,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
63.0,,BTAUT13112199601,LEITNER Felix,AUT,0+3+0+2,5.0,,,,0,24.0,24.0,36.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3370.0,393.5,115.2,21.8,217.9,17.6,2816.5,187.9,0.0,0.0,3.0,2.0,0.0,5.0,100.0,100.0,40.0,60.0,100.0,50.0,75.0,Individual,world_cup
64.0,,BTUKR12903199501,NASYKO Denys,UKR,0+2+0+1,3.0,,,,0,70.0,75.0,74.0,BT2223SWRLCP01SMIN,BT2223SWRLCP01,Kontiolahti,2022-11-29,2223,Male,3389.9,413.4,132.2,38.8,240.0,39.7,2934.4,305.8,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
