Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
56.0,,BTBUL20505198901,YORDANOVA Emiliya,BUL,0+0,0.0,,85.0,,0,999.0,87,63,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1409.4,149.8,72.0,27.0,116.8,29.6,1282.7,122.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
57.0,,BTFRA20211199501,CHEVALIER Chloe,FRA,1+0,1.0,,,,0,999.0,60,59,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1414.2,154.6,64.0,19.0,107.3,20.1,1268.7,108.0,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
58.0,,BTSWE23103199501,MAGNUSSON Anna,SWE,2+0,2.0,,,,0,999.0,24,52,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1416.2,156.6,56.0,11.0,97.8,10.6,1259.5,98.8,2.0,,0.0,,2.0,0.0,60.0,,100.0,,60.0,100.0,80.0,Sprint,world_cup
59.0,,BTEST22706199301,TALIHAERM Johanna,EST,2+0,2.0,,82.0,,0,999.0,75,42,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1417.1,157.5,71.0,26.0,111.4,24.2,1246.6,85.9,2.0,,0.0,,2.0,0.0,60.0,,100.0,,60.0,100.0,80.0,Sprint,world_cup
60.0,,BTCAN22305198801,CRAWFORD Rosanna,CAN,1+1,2.0,,81.0,,0,999.0,18,54,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1418.7,159.1,55.0,10.0,96.2,9.0,1261.9,101.2,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
61.0,,BTUKR20407199201,PETRENKO Iryna,UKR,0+1,1.0,,,,0,999.0,18,68,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1420.2,160.6,53.0,8.0,96.2,9.0,1286.8,126.1,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
62.0,,BTRUS22202199401,MIRONOVA Svetlana,RUS,2+1,3.0,,,,0,999.0,68,37,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1424.3,164.7,65.0,20.0,108.5,21.3,1234.3,73.6,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
63.0,,BTNOR22311199001,NICOLAISEN Kaia Woeien,NOR,1+1,2.0,,,,0,999.0,56,53,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1428.4,168.8,65.0,20.0,106.3,19.1,1261.5,100.8,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
64.0,,BTRUS20505199401,SLIVKO Victoria,RUS,0+2,2.0,,,,0,999.0,34,60,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1429.6,170.0,60.0,15.0,100.5,13.3,1269.9,109.2,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
65.0,,BTCAN22208199701,BANKES Megan,CAN,1+0,1.0,,,,0,999.0,21,74,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1431.1,171.5,52.0,7.0,97.0,9.8,1297.2,136.5,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
66.0,,BTCHN21005199201,ZHANG Yan,CHN,0+0,0.0,,75.0,,0,999.0,80,78,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1434.3,174.7,70.0,25.0,112.8,25.6,1311.9,151.2,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
67.0,,BTSWE22706199401,GESTBLOM Linn,SWE,0+2,2.0,,,,0,999.0,55,57,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1434.8,175.2,62.0,17.0,105.7,18.5,1266.5,105.8,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
68.0,,BTCHN20511199101,TANG Jialin,CHN,0+0,0.0,,73.0,,0,999.0,74,80,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1435.3,175.7,66.0,21.0,110.3,23.1,1314.9,154.2,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
69.0,,BTCZE20812198801,ZVARICOVA Veronika,CZE,0+1,1.0,,,,0,999.0,56,73,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1438.1,178.5,64.0,19.0,106.3,19.1,1295.9,135.2,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
70.0,,BTROU21403198801,PISCORAN Luminita,ROU,1+0,1.0,,71.0,,0,999.0,61,76,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1441.6,182.0,63.0,18.0,107.4,20.2,1298.5,137.8,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
71.0,,BTPOL21811199701,ZUK Kamila,POL,1+1,2.0,,,,0,999.0,88,56,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1442.8,183.2,72.0,27.0,117.3,30.1,1264.9,104.2,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
72.0,,BTBUL21202199301,POPOVA Stefani,BUL,0+0,0.0,,69.0,,0,999.0,34,88,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1446.3,186.7,59.0,14.0,100.5,13.3,1335.7,175.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
73.0,,BTSLO21005199701,POJE Urska,SLO,0+1,1.0,,68.0,,0,1.0,8,85,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1451.2,191.6,45.0,0.0,93.3,6.1,1322.0,161.3,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
74.0,,BTLTU21704198501,KOCERGINA Natalja,LTU,1+1,2.0,,67.0,,0,999.0,58,69,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1457.4,197.8,61.0,16.0,106.6,19.4,1290.3,129.6,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
75.0,,BTKOR20208198801,MUN Jihee,KOR,1+1,2.0,,66.0,,0,999.0,26,77,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1457.5,197.9,58.0,13.0,98.7,11.5,1298.8,138.1,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
76.0,,BTSVK22211199401,FIALKOVA Ivona,SVK,1+3,4.0,,65.0,,0,999.0,45,47,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1471.0,211.4,60.0,15.0,103.5,16.3,1257.7,97.0,1.0,,3.0,,1.0,3.0,80.0,,40.0,,80.0,40.0,60.0,Sprint,world_cup
77.0,,BTJPN20601198901,TANAKA Yurie,JPN,0+1,1.0,,64.0,,0,999.0,90,82,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1471.2,211.6,75.0,30.0,119.8,32.6,1316.1,155.4,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
78.0,,BTFIN22107198801,TOIVANEN Laura,FIN,0+2,2.0,,63.0,,0,999.0,8,81,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1473.1,213.5,51.0,6.0,93.3,6.1,1315.6,154.9,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
79.0,,BTEST20401199501,TOMINGAS Tuuli,EST,0+2,2.0,,62.0,,0,999.0,33,79,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1478.2,218.6,58.0,13.0,100.4,13.2,1312.1,151.4,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
80.0,,BTGBR23001198701,LIGHTFOOT Amanda,GBR,1+2,3.0,,61.0,,0,999.0,70,70,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1482.7,223.1,66.0,21.0,109.0,21.8,1290.5,129.8,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
81.0,,BTUSA21911198701,EGAN Clare,USA,1+2,3.0,,59.0,,0,999.0,85,67,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1483.3,223.7,70.0,25.0,115.2,28.0,1285.5,124.8,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
82.0,,BTCZE20102199301,CHARVATOVA Lucie,CZE,1+4,5.0,,,,0,999.0,15,48,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1487.4,227.8,52.0,7.0,95.4,8.2,1258.0,97.3,1.0,,4.0,,1.0,4.0,80.0,,20.0,,80.0,20.0,50.0,Sprint,world_cup
83.0,,BTFIN20812199401,MINKKINEN Suvi,FIN,2+0,2.0,,,,0,999.0,53,84,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1487.7,228.1,62.0,17.0,105.2,18.0,1319.6,158.9,2.0,,0.0,,2.0,0.0,60.0,,100.0,,60.0,100.0,80.0,Sprint,world_cup
84.0,,BTKAZ20609198901,KLIMINA Darya,KAZ,2+1,3.0,,53.0,,0,91.0,91,71,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1496.4,236.8,79.0,34.0,122.4,35.2,1290.8,130.1,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
85.0,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,0+1,1.0,,51.0,,0,999.0,84,89,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1499.2,239.6,71.0,26.0,115.1,27.9,1346.1,185.4,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
86.0,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,0+2,2.0,,49.0,,0,999.0,62,86,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1508.0,248.4,64.0,19.0,107.9,20.7,1333.7,173.0,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
87.0,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,1+1,2.0,,47.0,,0,999.0,75,91,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1531.0,271.4,69.0,24.0,111.4,24.2,1354.9,194.2,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
88.0,,BTUSA22911198801,DREISSIGACKER Emily,USA,2+1,3.0,,45.0,,0,999.0,79,87,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1535.6,276.0,69.0,24.0,112.6,25.4,1335.3,174.6,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
89.0,,BTLTU22502198401,RASIMOVICIUTE Diana,LTU,2+2,4.0,,43.0,,0,999.0,62,83,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1537.0,277.4,61.0,16.0,107.9,20.7,1318.4,157.7,2.0,,2.0,,2.0,2.0,60.0,,60.0,,60.0,60.0,60.0,Sprint,world_cup
90.0,,BTEST20305198501,LEHTLA Kadri,EST,2+0,2.0,,41.0,,0,999.0,44,92,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1543.6,284.0,58.0,13.0,103.4,16.2,1375.0,214.3,2.0,,0.0,,2.0,0.0,60.0,,100.0,,60.0,100.0,80.0,Sprint,world_cup
91.0,,BTBUL20101199401,KADEVA Daniela,BUL,2+1,3.0,,39.0,,0,999.0,50,90,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1544.6,285.0,59.0,14.0,104.3,17.1,1349.1,188.4,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
92.0,,BTROM20412197801,TOFALVI Eva,ROU,3+2,5.0,,37.0,,0,999.0,67,75,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1546.3,286.7,67.0,22.0,108.4,21.2,1297.8,137.1,3.0,,2.0,,3.0,2.0,40.0,,60.0,,40.0,60.0,50.0,Sprint,world_cup
93.0,,BTUKR21206199201,GHILENKO Alla,MDA,1+1,2.0,,35.0,,0,999.0,37,93,BT1718SWRLCP03SWSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-14,1718,Female,1560.7,301.1,55.0,10.0,100.9,13.7,1395.7,235.0,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
1.0,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+0,0.0,60.0,160.0,,0,999.0,10,1,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1336.9,0.0,51.0,14.0,85.7,10.0,1241.3,0.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
2.0,,BTFRA11409198801,FOURCADE Martin,FRA,0+0,0.0,54.0,154.0,yr,0,999.0,42,2,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1358.0,21.1,57.0,20.0,92.2,16.5,1256.2,14.9,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
3.0,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+0,0.0,48.0,148.0,,0,999.0,12,5,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1371.6,34.7,49.0,12.0,86.6,10.9,1276.0,34.7,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
4.0,,BTGER11411198801,SCHEMPP Simon,GER,0+0,0.0,43.0,143.0,,0,999.0,17,8,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1378.7,41.8,50.0,13.0,87.8,12.1,1281.3,40.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
5.0,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+0,0.0,40.0,140.0,,0,999.0,16,13,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1382.6,45.7,51.0,14.0,87.6,11.9,1286.4,45.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
6.0,,BTRUS12108198701,SHIPULIN Anton,RUS,1+0,1.0,38.0,138.0,,0,999.0,7,6,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1391.8,54.9,44.0,7.0,83.0,7.3,1277.6,36.3,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
7.0,,BTNOR11509199201,GJESBAKK Fredrik,NOR,0+0,0.0,36.0,136.0,,0,999.0,43,15,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1395.3,58.4,56.0,19.0,93.1,17.4,1293.3,52.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
8.0,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+0,0.0,34.0,134.0,,0,2.0,2,39,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1402.0,65.1,39.0,2.0,76.3,0.6,1316.5,75.2,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
9.0,,BTITA10611198901,WINDISCH Dominik,ITA,0+0,0.0,32.0,132.0,,0,999.0,23,29,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1404.5,67.6,52.0,15.0,88.7,13.0,1307.4,66.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
10.0,,BTUSA10302198201,BURKE Tim,USA,0+0,0.0,31.0,131.0,,0,999.0,24,29,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1405.1,68.2,49.0,12.0,88.9,13.2,1307.4,66.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
11.0,,BTSUI10510198901,WEGER Benjamin,SUI,0+0,0.0,30.0,130.0,,0,999.0,47,20,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1405.4,68.5,56.0,19.0,93.6,17.9,1302.4,61.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
12.0,,BTGER12403199001,DOLL Benedikt,GER,0+2,2.0,29.0,129.0,,0,999.0,19,3,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1405.6,68.7,51.0,14.0,88.0,12.3,1265.9,24.6,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
13.0,,BTCRO10108198701,FAK Jakov,SLO,1+0,1.0,28.0,128.0,,0,999.0,73,7,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1406.5,69.6,59.0,22.0,98.1,22.4,1278.0,36.7,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
14.0,,BTEST11909199201,ERMITS Kalev,EST,0+0,0.0,27.0,127.0,,0,999.0,49,23,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1407.8,70.9,55.0,18.0,93.9,18.2,1304.7,63.4,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
15.0,,BTRUS10208199101,BABIKOV Anton,RUS,0+0,0.0,26.0,126.0,,0,999.0,20,33,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1409.6,72.7,53.0,16.0,88.6,12.9,1310.4,69.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
16.0,,BTCAN10611199001,GOW Scott,CAN,0+0,0.0,25.0,125.0,,0,999.0,47,28,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1410.4,73.5,53.0,16.0,93.6,17.9,1307.3,66.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
17.0,,BTUSA10806199501,DOHERTY Sean,USA,0+0,0.0,24.0,124.0,,0,999.0,31,43,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1417.1,80.2,52.0,15.0,89.6,13.9,1318.9,77.6,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
18.0,,BTRUS13101199201,LOGINOV Alexandr,RUS,2+0,2.0,23.0,123.0,,0,999.0,20,4,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1417.4,80.5,50.0,13.0,88.6,12.9,1274.0,32.7,2.0,,0.0,,2.0,0.0,60.0,,100.0,,60.0,100.0,80.0,Sprint,world_cup
19.0,,BTRUS11302198801,GARANICHEV Evgenii,RUS,0+1,1.0,22.0,,,0,999.0,14,24,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1425.1,88.2,48.0,11.0,87.4,11.7,1305.1,63.8,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
20.0,,BTRUS13103199301,ELISEEV Matvei,RUS,0+1,1.0,21.0,,,0,999.0,24,22,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1425.5,88.6,52.0,15.0,88.9,13.2,1304.0,62.7,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
21.0,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,0+1,1.0,20.0,120.0,,0,999.0,6,35,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1427.6,90.7,44.0,7.0,82.9,7.2,1311.9,70.6,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
22.0,,BTGER11803198701,PEIFFER Arnd,GER,0+1,1.0,19.0,119.0,,0,999.0,64,18,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1428.8,91.9,59.0,22.0,97.1,21.4,1299.7,58.4,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
23.0,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,0+1,1.0,18.0,118.0,,0,999.0,75,19,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1429.1,92.2,58.0,21.0,98.3,22.6,1300.6,59.3,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
24.0,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,1+1,2.0,17.0,117.0,,0,999.0,53,10,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1430.5,93.6,57.0,20.0,95.2,19.5,1283.3,42.0,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
25.0,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,1+1,2.0,16.0,,,0,999.0,36,14,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1430.8,93.9,52.0,15.0,90.2,14.5,1289.2,47.9,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
26.0,,BTAUT12302198301,EDER Simon,AUT,0+2,2.0,15.0,115.0,,0,1.0,1,25,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1433.7,96.8,37.0,0.0,75.7,0.0,1305.3,64.0,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
27.0,,BTBUL11703198701,ILIEV Vladimir,BUL,0+1,1.0,14.0,114.0,,0,999.0,72,26,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1434.4,97.5,58.0,21.0,97.8,22.1,1305.9,64.6,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
28.0,,BTAUT11201198501,EBERHARD Tobias,AUT,0+1,1.0,13.0,113.0,,0,999.0,26,37,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1435.0,98.1,51.0,14.0,89.1,13.4,1314.6,73.3,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
29.0,,BTSVK12508198701,OTCENAS Martin,SVK,1+0,1.0,12.0,112.0,,0,999.0,11,46,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1440.7,103.8,47.0,10.0,86.4,10.7,1323.0,81.7,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
30.0,,BTCAN12803199301,GOW Christian,CAN,0+0,0.0,11.0,111.0,,0,999.0,45,62,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1441.1,104.2,54.0,17.0,93.4,17.7,1338.7,97.4,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
31.0,,BTFIN12501199601,SEPPALA Tero,FIN,1+1,2.0,10.0,110.0,,0,999.0,60,16,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1442.3,105.4,55.0,18.0,95.9,20.2,1295.2,53.9,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
32.0,,BTITA12908199101,BORMOLINI Thomas,ITA,0+0,0.0,9.0,109.0,,0,999.0,71,60,BT1718SWRLCP03SMSP,BT1718SWRLCP03,Annecy-Le Grand Bornand,2017-12-15,1718,Male,1443.2,106.3,59.0,22.0,97.6,21.9,1336.3,95.0,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
