Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
20.0,,BTFRA12212199401,CLAUDE Fabien,FRA,2+1,3.0,21.0,,,0,999.0,26,16,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1539.0,80.7,60.2,13.3,96.7,11.3,1366.8,47.0,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
21.0,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+2,2.0,20.0,,,0,55.0,50,25,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1545.6,87.3,62.5,15.6,101.6,16.2,1383.2,63.4,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
22.0,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,0+1,1.0,19.0,119.0,,0,90.0,92,33,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1546.1,87.8,72.4,25.5,114.3,28.9,1394.0,74.2,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
23.0,,BTCRO10108198701,FAK Jakov,SLO,0+2,2.0,18.0,118.0,,0,49.0,40,30,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1546.5,88.2,60.6,13.7,99.5,14.1,1390.4,70.6,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
24.0,,BTGER12403199001,DOLL Benedikt,GER,2+2,4.0,17.0,117.0,,0,999.0,69,5,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1547.0,88.7,64.7,17.8,105.0,19.6,1339.9,20.1,2.0,,2.0,,2.0,2.0,60.0,,60.0,,60.0,60.0,60.0,Sprint,world_cup
25.0,,BTRUS12103199401,LATYPOV Eduard,RUS,0+2,2.0,16.0,116.0,,0,999.0,47,28,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1547.2,88.9,58.2,11.3,100.8,15.4,1385.7,65.9,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
26.0,,BTCZE11802199401,VACLAVIK Adam,CZE,1+0,1.0,15.0,115.0,,0,61.0,67,51,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1547.4,89.1,64.0,17.1,104.4,19.0,1408.1,88.3,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
27.0,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,0+3,3.0,14.0,114.0,,0,82.0,54,17,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1548.1,89.8,68.3,21.4,101.9,16.5,1367.3,47.5,0.0,,3.0,,0.0,3.0,100.0,,40.0,,100.0,40.0,70.0,Sprint,world_cup
28.0,,BTBLR11005199301,YALIOTNAU Raman,BLR,1+1,2.0,13.0,113.0,,0,83.0,78,26,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1552.5,94.2,68.6,21.7,107.8,22.4,1385.2,65.4,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
29.0,,BTRUS11302198801,GARANICHEV Evgenii,RUS,0+1,1.0,12.0,,,0,11.0,9,68,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1554.2,95.9,51.2,4.3,92.1,6.7,1424.7,104.9,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
30.0,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,1+1,2.0,11.0,,,0,7.0,4,49,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1555.7,97.4,49.6,2.7,89.6,4.2,1405.9,86.1,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
31.0,,BTLTU10105199001,KAUKENAS Tomas,LTU,0+1,1.0,10.0,110.0,,0,28.0,28,69,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1557.5,99.2,56.9,10.0,97.2,11.8,1426.9,107.1,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
32.0,,BTGER11411198801,SCHEMPP Simon,GER,1+1,2.0,9.0,109.0,,0,999.0,58,45,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1561.4,103.1,63.1,16.2,102.4,17.0,1400.7,80.9,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
33.0,,BTGER11705198801,LESSER Erik,GER,2+2,4.0,8.0,,,0,1.0,1,20,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1563.7,105.4,46.9,0.0,85.4,0.0,1374.8,55.0,2.0,,2.0,,2.0,2.0,60.0,,60.0,,60.0,60.0,60.0,Sprint,world_cup
34.0,,BTSLO10901198601,BAUER Klemen,SLO,1+2,3.0,7.0,107.0,,0,3.0,2,36,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1565.4,107.1,47.8,0.9,87.9,2.5,1395.4,75.6,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
35.0,,BTUKR13004198701,PRYMA Artem,UKR,0+2,2.0,6.0,106.0,,0,999.0,72,44,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1566.2,107.9,64.9,18.0,106.7,21.3,1400.2,80.4,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
36.0,,BTCZE10302198301,SLESINGR Michal,CZE,0+0,0.0,5.0,105.0,,0,77.0,74,88,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1569.4,111.1,66.5,19.6,106.9,21.5,1450.9,131.1,0.0,,0.0,,0.0,0.0,100.0,,100.0,,100.0,100.0,100.0,Sprint,world_cup
37.0,,BTRUS10503199601,PORSHNEV Nikita,RUS,0+2,2.0,4.0,,,0,999.0,33,56,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1570.1,111.8,58.7,11.8,98.0,12.6,1412.6,92.8,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
38.0,,BTFIN12501199601,SEPPALA Tero,FIN,2+1,3.0,3.0,103.0,,0,52.0,56,32,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1572.2,113.9,61.5,14.6,102.0,16.6,1392.2,72.4,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
39.0,,BTCZE12112199801,STVRTECKY Jakub,CZE,0+2,2.0,2.0,,,0,106.0,106,31,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1572.8,114.5,85.6,38.7,125.9,40.5,1391.5,71.7,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
40.0,,BTNOR11610198801,STENERSEN Torstein,SWE,1+1,2.0,1.0,101.0,,0,999.0,22,63,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1573.0,114.7,58.2,11.3,96.0,10.6,1419.6,99.8,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
41.0,,BTRUS10208199101,BABIKOV Anton,RUS,0+1,1.0,,,b,0,13.0,11,82,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1573.3,115.0,52.9,6.0,92.6,7.2,1442.8,123.0,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
42.0,,BTBUL10109199301,SINAPOV Anton,BUL,1+1,2.0,,99.0,,0,8.0,5,65,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1574.5,116.2,49.8,2.9,90.4,5.0,1423.4,103.6,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
43.0,,BTBEL12410199101,LANGER Thierry,BEL,1+1,2.0,,98.0,,0,98.0,93,48,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1574.6,116.3,76.5,29.6,114.8,29.4,1403.6,83.8,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
44.0,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,1+0,1.0,,97.0,,0,33.0,43,81,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1576.2,117.9,58.3,11.4,100.0,14.6,1441.8,122.0,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
45.0,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,2+1,3.0,,,,0,60.0,62,35,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1576.8,118.5,63.6,16.7,103.6,18.2,1394.5,74.7,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
46.0,,BTUKR11311199201,TKALENKO Ruslan,UKR,0+2,2.0,,95.0,,0,999.0,15,70,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1578.5,120.2,55.2,8.3,93.7,8.3,1427.4,107.6,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
47.0,,BTSUI10510198901,WEGER Benjamin,SUI,1+2,3.0,,94.0,,0,96.0,97,21,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1579.4,121.1,75.8,28.9,116.9,31.5,1380.4,60.6,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
48.0,,BTSWE10310199201,NELIN Jesper,SWE,3+1,4.0,,93.0,,0,95.0,95,15,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1580.1,121.8,73.9,27.0,116.1,30.7,1360.5,40.7,3.0,,1.0,,3.0,1.0,40.0,,80.0,,40.0,80.0,60.0,Sprint,world_cup
49.0,,BTITA10611198901,WINDISCH Dominik,ITA,1+2,3.0,,92.0,,0,999.0,53,47,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1580.4,122.1,65.3,18.4,101.8,16.4,1402.2,82.4,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
50.0,,BTFRA11305199201,FINELLO Jeremy,SUI,1+2,3.0,,91.0,,0,78.0,81,37,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1582.8,124.5,66.9,20.0,108.8,23.4,1395.7,75.9,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
51.0,,BTUKR11712199601,DUDCHENKO Anton,UKR,1+1,2.0,,90.0,,0,999.0,75,61,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1583.4,125.1,67.7,20.8,107.0,21.6,1418.4,98.6,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
52.0,,BTBUL11606198701,ANEV Krasimir,BUL,0+2,2.0,,,,0,34.0,41,67,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1583.5,125.2,58.6,11.7,99.6,14.2,1424.1,104.3,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
53.0,,BTUKR12108199601,LESIUK Taras,UKR,1+0,1.0,,,,0,22.0,16,90,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1583.6,125.3,55.3,8.4,94.5,9.1,1454.0,134.2,1.0,,0.0,,1.0,0.0,80.0,,100.0,,80.0,100.0,90.0,Sprint,world_cup
54.0,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+2,2.0,,87.0,,0,5.0,6,75,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1584.2,125.9,48.9,2.0,91.0,5.6,1434.3,114.5,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
55.0,,BTSWE12403199201,FEMLING Peppe,SWE,1+1,2.0,,,,0,999.0,61,66,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1585.4,127.1,64.7,17.8,103.5,18.1,1423.9,104.1,1.0,,1.0,,1.0,1.0,80.0,,80.0,,80.0,80.0,80.0,Sprint,world_cup
56.0,,BTJPN11705198801,TACHIZAKI Mikito,JPN,0+1,1.0,,85.0,,0,9.0,7,95,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1588.7,130.4,50.0,3.1,91.1,5.7,1460.6,140.8,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
57.0,,BTGER10811199401,HORN Philipp,GER,3+1,4.0,,,,0,57.0,48,27,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1591.9,133.6,62.8,15.9,101.1,15.7,1385.6,65.8,3.0,,1.0,,3.0,1.0,40.0,,80.0,,40.0,80.0,60.0,Sprint,world_cup
58.0,,BTRUS11903198701,MALYSHKO Dmitry,RUS,2+2,4.0,,,,0,999.0,76,23,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1592.6,134.3,65.9,19.0,107.1,21.7,1382.4,62.6,2.0,,2.0,,2.0,2.0,60.0,,60.0,,60.0,60.0,60.0,Sprint,world_cup
59.0,,BTSUI12007199001,WIESTNER Serafin,SUI,1+2,3.0,,,,0,999.0,16,59,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1594.4,136.1,56.2,9.3,94.5,9.1,1416.1,96.3,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
60.0,,BTAUT11303198801,LANDERTINGER Dominik,AUT,1+2,3.0,,81.0,,0,99.0,100,33,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1595.6,137.3,80.1,33.2,119.9,34.5,1394.0,74.2,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
61.0,,BTSWE10809199501,PONSILUOMA Martin,SWE,3+2,5.0,,,,0,19.0,14,19,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1595.7,137.4,55.1,8.2,93.4,8.0,1374.0,54.2,3.0,,2.0,,3.0,2.0,40.0,,60.0,,40.0,60.0,50.0,Sprint,world_cup
62.0,,BTUSA11705198901,NORDGREN Leif,USA,2+1,3.0,,79.0,,0,14.0,19,60,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1596.8,138.5,53.0,6.1,95.2,9.8,1417.8,98.0,2.0,,1.0,,2.0,1.0,60.0,,80.0,,60.0,80.0,70.0,Sprint,world_cup
63.0,,BTCAN12803199301,GOW Christian,CAN,1+2,3.0,,78.0,,0,6.0,8,64,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1598.4,140.1,49.5,2.6,91.2,5.8,1423.1,103.3,1.0,,2.0,,1.0,2.0,80.0,,60.0,,80.0,60.0,70.0,Sprint,world_cup
64.0,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,1+3,4.0,,,,0,999.0,38,42,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1602.8,144.5,56.4,9.5,99.4,14.0,1398.1,78.3,1.0,,3.0,,1.0,3.0,80.0,,40.0,,80.0,40.0,60.0,Sprint,world_cup
65.0,,BTJPN10710199201,OZAKI Kosuke,JPN,0+2,2.0,,76.0,,0,999.0,23,85,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1604.6,146.3,56.2,9.3,96.1,10.7,1449.5,129.7,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
66.0,,BTSLO12808199201,TRSAN Rok,SLO,0+1,1.0,,75.0,,0,41.0,42,97,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1605.2,146.9,59.0,12.1,99.7,14.3,1470.8,151.0,0.0,,1.0,,0.0,1.0,100.0,,80.0,,100.0,80.0,90.0,Sprint,world_cup
67.0,,BTLTU12811199201,STROLIA Vytautas,LTU,0+3,3.0,,74.0,,0,102.0,105,43,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1605.9,147.6,81.4,34.5,122.9,37.5,1399.0,79.2,0.0,,3.0,,0.0,3.0,100.0,,40.0,,100.0,40.0,70.0,Sprint,world_cup
68.0,,BTUSA10806199501,DOHERTY Sean,USA,0+2,2.0,,73.0,,0,999.0,34,87,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1607.3,149.0,58.7,11.8,98.3,12.9,1449.7,129.9,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
69.0,,BTCAN10611199001,GOW Scott,CAN,0+3,3.0,,72.0,,0,10.0,12,73,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1608.0,149.7,50.1,3.2,93.1,7.7,1431.6,111.8,0.0,,3.0,,0.0,3.0,100.0,,40.0,,100.0,40.0,70.0,Sprint,world_cup
70.0,,BTCRO10401199501,CRNKOVIC Kresimir,CRO,0+2,2.0,,71.0,,0,97.0,99,71,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1610.0,151.7,76.0,29.1,118.9,33.5,1430.4,110.6,0.0,,2.0,,0.0,2.0,100.0,,60.0,,100.0,60.0,80.0,Sprint,world_cup
71.0,,BTITA10712199201,MONTELLO Giuseppe,ITA,0+3,3.0,,,,0,63.0,72,58,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,2019-12-01,1920,Male,1610.5,152.2,64.4,17.5,106.7,21.3,1415.7,95.9,0.0,,3.0,,0.0,3.0,100.0,,40.0,,100.0,40.0,70.0,Sprint,world_cup
