Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
1.0,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+0+0+0,0.0,60.0,160.0,,0,73.0,59.0,10.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2563.5,0.0,130.7,35.6,220.0,35.4,2343.5,82.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
2.0,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+0+1,1.0,54.0,154.0,r,0,2.0,2.0,23.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2641.2,77.7,95.3,0.2,188.2,3.6,2393.0,132.1,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
3.0,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+1+0+0,1.0,48.0,148.0,,0,91.0,81.0,12.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2646.5,83.0,143.5,48.4,229.6,45.0,2356.9,96.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
4.0,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,1+1+0+0,2.0,43.0,143.0,b,0,45.0,44.0,7.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2669.5,106.0,120.5,25.4,214.0,29.4,2335.5,74.6,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
5.0,,BTRUS20803199401,NIGMATULLINA Uliana,RUS,0+0+0+1,1.0,40.0,140.0,,0,54.0,43.0,32.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2687.5,124.0,123.3,28.2,213.9,29.3,2413.6,152.7,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
6.0,,BTCAN20209199101,LUNDER Emma,CAN,0+0+1+0,1.0,38.0,138.0,,0,5.0,1.0,46.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2688.7,125.2,96.8,1.7,184.6,0.0,2444.1,183.2,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
7.0,,BTNOR20607199701,KALKENBERG Emilie Aagheim,NOR,0+0+0+1,1.0,36.0,136.0,,0,26.0,8.0,49.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2708.5,145.0,114.8,19.7,199.3,14.7,2449.2,188.3,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
8.0,,BTRUS22704199601,REZTSOVA Kristina,RUS,0+0+0+1,1.0,34.0,134.0,,0,82.0,75.0,35.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2711.2,147.7,135.9,40.8,226.2,41.6,2425.0,164.1,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
9.0,,BTGER22505199601,WEIDEL Anna,GER,0+0+0+0,0.0,32.0,132.0,,0,48.0,53.0,68.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2712.1,148.6,121.2,26.1,217.6,33.0,2494.5,233.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
10.0,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+0+2+0,3.0,31.0,131.0,,0,24.0,11.0,9.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2721.6,158.1,113.9,18.8,201.1,16.5,2340.5,79.6,1.0,2.0,0.0,0.0,3.0,0.0,80.0,60.0,100.0,100.0,70.0,100.0,85.0,Individual,world_cup
11.0,,BTSWE22803199001,BRORSSON Mona,SWE,0+1+0+1,2.0,30.0,130.0,,0,30.0,20.0,30.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2732.4,168.9,115.5,20.4,205.0,20.4,2407.4,146.5,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
12.0,,BTGER20710199701,VOIGT Vanessa,GER,1+0+0+0,1.0,29.0,129.0,,0,99.0,99.0,36.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2735.3,171.8,149.9,54.8,244.3,59.7,2431.0,170.1,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
13.0,,BTITA20402199501,VITTOZZI Lisa,ITA,3+0+0+0,3.0,28.0,128.0,,0,1.0,4.0,13.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2739.1,175.6,95.1,0.0,191.9,7.3,2367.2,106.3,3.0,0.0,0.0,0.0,3.0,0.0,40.0,100.0,100.0,100.0,70.0,100.0,85.0,Individual,world_cup
14.0,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+0+0+1,1.0,27.0,127.0,,0,94.0,95.0,47.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2748.2,184.7,144.7,49.6,241.4,56.8,2446.8,185.9,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
15.0,,BTNOR20609199501,LIE Lotte,BEL,0+1+0+0,1.0,26.0,126.0,,0,36.0,36.0,60.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2753.6,190.1,117.9,22.8,211.5,26.9,2482.1,221.2,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
16.0,,BTCHN21005199201,ZHANG Yan,CHN,0+0+0+0,0.0,25.0,125.0,,0,49.0,35.0,79.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2754.5,191.0,121.4,26.3,211.3,26.7,2543.2,282.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
17.0,,BTUKR21801198601,SEMERENKO Valentina,UKR,0+0+0+1,1.0,24.0,124.0,,0,25.0,26.0,62.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2754.9,191.4,114.6,19.5,208.1,23.5,2486.8,225.9,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
18.0,,BTSWE22602199901,OEBERG Elvira,SWE,1+1+2+1,5.0,23.0,123.0,,0,18.0,7.0,1.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2760.1,196.6,112.5,17.4,199.2,14.6,2260.9,0.0,1.0,2.0,1.0,1.0,3.0,2.0,80.0,60.0,80.0,80.0,70.0,80.0,75.0,Individual,world_cup
19.0,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+0+1+0,1.0,22.0,122.0,,0,11.0,12.0,70.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2762.3,198.8,109.9,14.8,201.4,16.8,2500.9,240.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
20.0,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+1+0+2,3.0,21.0,,,0,78.0,84.0,11.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2763.4,199.9,134.5,39.4,231.6,47.0,2351.8,90.9,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Individual,world_cup
21.0,,BTCHN21809199801,MENG Fanqi,CHN,0+0+1+0,1.0,20.0,120.0,,0,71.0,65.0,63.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2768.7,205.2,130.2,35.1,221.6,37.0,2487.1,226.2,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,Individual,world_cup
22.0,,BTUKR21909199001,DZHIMA Yuliia,UKR,2+0+0+1,3.0,19.0,119.0,,0,46.0,29.0,18.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2771.1,207.6,120.6,25.5,208.8,24.2,2382.3,121.4,2.0,0.0,0.0,1.0,2.0,1.0,60.0,100.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
23.0,,BTGER21103199401,PREUSS Franziska,GER,0+1+2+1,4.0,18.0,,,0,34.0,33.0,5.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2771.8,208.3,116.7,21.6,209.5,24.9,2322.3,61.4,0.0,2.0,1.0,1.0,2.0,2.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
24.0,,BTGER22403199201,HINZ Vanessa,GER,1+1+0+0,2.0,17.0,,,0,58.0,58.0,45.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2780.3,216.8,125.6,30.5,219.2,34.6,2441.1,180.2,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
25.0,,BTRUS22202199401,MIRONOVA Svetlana,RUS,0+2+0+1,3.0,16.0,116.0,,0,35.0,39.0,25.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2788.6,225.1,116.9,21.8,212.0,27.4,2396.6,135.7,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
26.0,,BTLAT22706199101,BENDIKA Baiba,LAT,2+0+0+1,3.0,15.0,115.0,,0,39.0,40.0,26.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2789.6,226.1,118.2,23.1,212.8,28.2,2396.8,135.9,2.0,0.0,0.0,1.0,2.0,1.0,60.0,100.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
27.0,,BTCAN21607199701,MOSER Nadia,CAN,0+0+1+1,2.0,14.0,114.0,,0,14.0,18.0,55.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2792.3,228.8,111.7,16.6,204.3,19.7,2468.0,207.1,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
28.0,,BTRUS21212199001,KUKLINA Larisa,RUS,0+1+1+1,3.0,13.0,,,0,72.0,55.0,24.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2793.2,229.7,130.3,35.2,218.0,33.4,2395.2,134.3,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
28.0,,BTFRA21505198701,BESCOND Anais,FRA,0+3+0+1,4.0,13.0,113.0,,0,65.0,56.0,6.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2793.2,229.7,129.1,34.0,218.3,33.7,2334.9,74.0,0.0,0.0,3.0,1.0,0.0,4.0,100.0,100.0,40.0,80.0,100.0,60.0,80.0,Individual,world_cup
30.0,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+1+1+2,5.0,11.0,,y,0,55.0,19.0,2.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2805.0,241.5,124.0,28.9,204.5,19.9,2300.5,39.6,1.0,1.0,1.0,2.0,2.0,3.0,80.0,80.0,80.0,60.0,80.0,70.0,75.0,Individual,world_cup
31.0,,BTFIN20911198701,EDER Mari,FIN,0+1+1+1,3.0,10.0,110.0,,0,106.0,100.0,27.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2823.5,260.0,154.7,59.6,245.4,60.8,2398.1,137.2,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
32.0,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+1+2+0,3.0,9.0,109.0,,0,68.0,71.0,33.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2824.1,260.6,129.6,34.5,225.0,40.4,2419.1,158.2,0.0,2.0,1.0,0.0,2.0,1.0,100.0,60.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
33.0,,BTCZE20102199301,CHARVATOVA Lucie,CZE,1+0+1+2,4.0,8.0,108.0,,0,32.0,9.0,19.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2824.3,260.8,116.3,21.2,200.8,16.2,2383.5,122.6,1.0,1.0,0.0,2.0,2.0,2.0,80.0,80.0,100.0,60.0,80.0,80.0,80.0,Individual,world_cup
34.0,,BTSUI20304198401,GASPARIN Selina,SUI,0+1+0+2,3.0,7.0,107.0,,0,40.0,24.0,40.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2824.5,261.0,119.6,24.5,206.7,22.1,2437.8,176.9,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,Individual,world_cup
35.0,,BTBLR21602199601,SOLA Hanna,BLR,0+1+1+2,4.0,6.0,106.0,,0,12.0,6.0,20.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2824.7,261.2,111.2,16.1,197.7,13.1,2387.0,126.1,0.0,1.0,1.0,2.0,1.0,3.0,100.0,80.0,80.0,60.0,90.0,70.0,80.0,Individual,world_cup
36.0,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+2+0+1,3.0,5.0,,,0,44.0,37.0,37.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2825.0,261.5,120.3,25.2,211.6,27.0,2433.4,172.5,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
37.0,,BTITA20304199001,WIERER Dorothea,ITA,0+2+0+2,4.0,4.0,104.0,r,0,110.0,107.0,8.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2830.9,267.4,161.9,66.8,253.4,68.8,2337.5,76.6,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,Individual,world_cup
38.0,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,3+0+2+0,5.0,3.0,103.0,,0,56.0,49.0,4.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2832.3,268.8,124.3,29.2,215.9,31.3,2316.4,55.5,3.0,2.0,0.0,0.0,5.0,0.0,40.0,60.0,100.0,100.0,50.0,100.0,75.0,Individual,world_cup
39.0,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,1+1+0+1,3.0,2.0,102.0,,0,43.0,47.0,42.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2834.9,271.4,120.2,25.1,215.7,31.1,2439.2,178.3,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
40.0,,BTRUS22803199502,KRUCHINKINA Elena,BLR,0+0+2+1,3.0,1.0,101.0,,0,31.0,47.0,43.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2836.1,272.6,116.2,21.1,215.7,31.1,2440.4,179.5,0.0,2.0,0.0,1.0,2.0,1.0,100.0,60.0,100.0,80.0,80.0,90.0,85.0,Individual,world_cup
41.0,,BTEST20401199501,TOMINGAS Tuuli,EST,1+1+0+1,3.0,,100.0,,0,42.0,62.0,39.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2837.7,274.2,120.1,25.0,220.5,35.9,2437.2,176.3,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
42.0,,BTCHN20511199101,TANG Jialin,CHN,0+0+1+1,2.0,,99.0,,0,84.0,92.0,66.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2847.9,284.4,137.6,42.5,237.0,52.4,2490.9,230.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,Individual,world_cup
43.0,,BTSWE22406199301,NILSSON Stina,SWE,2+0+0+2,4.0,,,,0,73.0,69.0,21.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2850.1,286.6,130.7,35.6,223.0,38.4,2387.1,126.2,2.0,0.0,0.0,2.0,2.0,2.0,60.0,100.0,100.0,60.0,80.0,80.0,80.0,Individual,world_cup
44.0,,BTRUS22905199701,VASNETCOVA Valeriia,RUS,0+3+0+1,4.0,,,,0,70.0,50.0,29.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2862.1,298.6,130.1,35.0,216.6,32.0,2405.5,144.6,0.0,0.0,3.0,1.0,0.0,4.0,100.0,100.0,40.0,80.0,100.0,60.0,80.0,Individual,world_cup
45.0,,BTPOL22205199201,MAKA Anna,POL,0+1+1+1,3.0,,96.0,,0,75.0,77.0,53.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2871.8,308.3,131.3,36.2,227.4,42.8,2464.4,203.5,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
46.0,,BTEST20305198501,LEHTLA Kadri,EST,0+0+0+0,0.0,,95.0,,0,53.0,45.0,103.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2877.7,314.2,123.0,27.9,214.5,29.9,2663.2,402.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Individual,world_cup
47.0,,BTPOL21811199701,ZUK Kamila,POL,2+1+1+0,4.0,,94.0,,0,47.0,,,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2878.7,315.2,121.0,25.9,,,,,2.0,1.0,1.0,0.0,3.0,1.0,60.0,80.0,80.0,100.0,70.0,90.0,80.0,Individual,world_cup
48.0,,BTFRA20211199501,CHEVALIER Chloe,FRA,1+2+1+1,5.0,,93.0,,0,21.0,34.0,16.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2879.8,316.3,113.0,17.9,209.6,25.0,2370.2,109.3,1.0,1.0,2.0,1.0,2.0,3.0,80.0,80.0,60.0,80.0,80.0,70.0,75.0,Individual,world_cup
49.0,,BTSUI22909200001,BASERGA Amy,SUI,0+0+0+2,2.0,,92.0,,0,28.0,15.0,85.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2887.3,323.8,115.2,20.1,203.2,18.6,2564.1,303.2,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,Individual,world_cup
50.0,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+1+0+1,4.0,,91.0,,0,9.0,14.0,48.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2890.5,327.0,109.1,14.0,202.6,18.0,2447.9,187.0,2.0,0.0,1.0,1.0,2.0,2.0,60.0,100.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
51.0,,BTAUT22101199601,LEITINGER Julia,AUT,0+2+0+1,3.0,,90.0,,0,66.0,74.0,61.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2891.9,328.4,129.3,34.2,225.8,41.2,2486.1,225.2,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,Individual,world_cup
52.0,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,2+2+0+1,5.0,,,,0,8.0,13.0,22.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2893.7,330.2,108.6,13.5,201.7,17.1,2392.0,131.1,2.0,0.0,2.0,1.0,2.0,3.0,60.0,100.0,60.0,80.0,80.0,70.0,75.0,Individual,world_cup
52.0,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,1+1+1+0,3.0,,89.0,,0,88.0,89.0,58.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2893.7,330.2,139.4,44.3,235.3,50.7,2478.4,217.5,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
54.0,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1+1+1,3.0,,,,0,101.0,67.0,67.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2893.9,330.4,150.5,55.4,222.3,37.7,2491.6,230.7,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
55.0,,BTMDA21107199501,STREMOUS Alina,MDA,0+3+0+0,3.0,,86.0,,0,109.0,110.0,51.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2894.2,330.7,160.9,65.8,263.2,78.6,2451.0,190.1,0.0,0.0,3.0,0.0,0.0,3.0,100.0,100.0,40.0,100.0,100.0,70.0,85.0,Individual,world_cup
56.0,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,0+0+0+1,1.0,,85.0,,0,86.0,83.0,98.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2894.7,331.2,139.2,44.1,231.5,46.9,2603.2,342.3,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,Individual,world_cup
57.0,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,0+2+1+0,3.0,,84.0,,0,52.0,63.0,69.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2897.1,333.6,122.4,27.3,220.8,36.2,2496.3,235.4,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,Individual,world_cup
58.0,,BTCZE22807199401,JISLOVA Jessica,CZE,2+1+0+1,4.0,,83.0,,0,27.0,37.0,50.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2901.2,337.7,115.1,20.0,211.6,27.0,2449.6,188.7,2.0,0.0,1.0,1.0,2.0,2.0,60.0,100.0,80.0,80.0,80.0,80.0,80.0,Individual,world_cup
59.0,,BTGER21803199801,FRUEHWIRT Juliane,GER,0+1+0+0,1.0,,,,0,103.0,98.0,97.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2901.7,338.2,152.6,57.5,242.4,57.8,2599.3,338.4,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,Individual,world_cup
60.0,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,0+2+0+2,4.0,,81.0,,0,69.0,68.0,44.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2903.4,339.9,129.7,34.6,222.6,38.0,2440.8,179.9,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,Individual,world_cup
60.0,,BTSLO20701200101,KLEMENCIC Ziva,SLO,0+1+2+0,3.0,,81.0,,0,97.0,97.0,59.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2903.4,339.9,147.4,52.3,241.9,57.3,2481.5,220.6,0.0,2.0,1.0,0.0,2.0,1.0,100.0,60.0,80.0,100.0,80.0,90.0,85.0,Individual,world_cup
62.0,,BTAUT20301199401,ZDOUC Dunja,AUT,1+0+1+0,2.0,,79.0,,0,33.0,46.0,88.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2905.2,341.7,116.4,21.3,214.9,30.3,2570.3,309.4,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,Individual,world_cup
63.0,,BTCZE20312199801,VINKLARKOVA Tereza,CZE,1+1+0+1,3.0,,,,0,59.0,54.0,73.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2907.1,343.6,126.3,31.2,217.7,33.1,2509.4,248.5,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,Individual,world_cup
64.0,,BTITA23004199801,COMOLA Samuela,ITA,0+1+0+1,2.0,,77.0,,0,62.0,90.0,83.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2914.0,350.5,127.7,32.6,235.8,51.2,2558.2,297.3,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,Individual,world_cup
65.0,,BTSLO23112199901,VINDISAR Nika,SLO,0+1+1+0,2.0,,76.0,,0,3.0,21.0,93.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2915.8,352.3,95.8,0.7,205.8,21.2,2590.0,329.1,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,Individual,world_cup
66.0,,BTUSA21911198701,EGAN Clare,USA,1+0+1+2,4.0,,75.0,,0,92.0,94.0,41.0,BT2122SWRLCP01SWIN,BT2122SWRLCP01,Oestersund,2021-11-27,2122,Female,2919.5,356.0,143.6,48.5,240.9,56.3,2438.6,177.7,1.0,1.0,0.0,2.0,2.0,2.0,80.0,80.0,100.0,60.0,80.0,80.0,80.0,Individual,world_cup
