Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,WC,NC,BibColor,PursuitStartDistance,ResultOrder_shooting,ResultOrder_range,ResultOrder_ski,RaceId,EventId,EventName,RaceDate,Season,Genre,TotalTime_seconds,Behind_seconds,TotalTime_shooting_seconds,Behind_shooting_seconds,TotalTime_range_seconds,Behind_range_seconds,TotalTime_ski_seconds,Behind_ski_seconds,prone_shooting1,prone_shooting2,standing_shooting1,standing_shooting2,prone_shooting,standing_shooting,accuracy_prone_shooting1,accuracy_prone_shooting2,accuracy_standing_shooting1,accuracy_standing_shooting2,accuracy_prone,accuracy_standing,accuracy_total,race_name,compet_name
15.0,,BTUKR11712199601,DUDCHENKO Anton,UKR,0+1+0+0,1.0,26.0,126.0,,0,11.0,20.0,40.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2416.0,127.2,104.4,12.9,193.3,12.4,2145.4,128.8,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,ShortIndividual,world_cup
16.0,,BTFRA10207199101,GUIGONNAT Antonin,FRA,1+1+0+0,2.0,25.0,,,0,24.0,22.0,23.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2420.0,131.2,108.7,17.2,194.0,13.1,2101.5,84.9,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,ShortIndividual,world_cup
17.0,,BTSUI10103200001,HARTWEG Niklas,SUI,0+0+0+2,2.0,24.0,124.0,,0,22.0,17.0,27.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2424.3,135.5,107.7,16.2,191.5,10.6,2110.3,93.7,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,ShortIndividual,world_cup
18.0,,BTFIN12501199601,SEPPALA Tero,FIN,1+1+0+0,2.0,23.0,123.0,,0,5.0,6.0,30.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2424.6,135.8,98.9,7.4,185.5,4.6,2116.7,100.1,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,ShortIndividual,world_cup
19.0,,BTCZE12301199101,KRCMAR Michal,CZE,0+0+0+0,0.0,22.0,122.0,,0,103.0,102.0,44.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2425.2,136.4,156.7,65.2,242.0,61.1,2150.5,133.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,ShortIndividual,world_cup
20.0,,BTUSA12108200101,GERMAIN Maxime,USA,0+1+0+0,1.0,21.0,121.0,,0,37.0,33.0,47.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2430.5,141.7,114.1,22.6,199.5,18.6,2154.6,138.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,ShortIndividual,world_cup
21.0,,BTITA13009198901,HOFER Lukas,ITA,0+0+0+1,1.0,20.0,120.0,,0,98.0,96.0,32.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2433.9,145.1,147.3,55.8,233.0,52.1,2124.7,108.1,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,ShortIndividual,world_cup
22.0,,BTGER11302199301,NAWRATH Philipp,GER,0+2+0+1,3.0,19.0,119.0,,0,54.0,43.0,17.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2458.0,169.2,119.0,27.5,203.6,22.7,2085.7,69.1,0.0,0.0,2.0,1.0,0.0,3.0,100.0,100.0,60.0,80.0,100.0,70.0,85.0,ShortIndividual,world_cup
23.0,,BTSLO12201199401,DOVZAN Miha,SLO,0+1+0+0,1.0,18.0,118.0,,0,14.0,23.0,64.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2468.8,180.0,105.3,13.8,194.5,13.6,2195.7,179.1,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,ShortIndividual,world_cup
24.0,,BTSLO12805200101,PLANKO Lovro,SLO,1+0+0+1,2.0,17.0,117.0,,0,46.0,47.0,38.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2470.0,181.2,117.1,25.6,205.6,24.7,2141.1,124.5,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,ShortIndividual,world_cup
25.0,,BTNOR12907198801,BOE Tarjei,NOR,0+0+0+3,3.0,16.0,,,0,82.0,72.0,18.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2471.5,182.7,133.5,42.0,217.1,36.2,2086.2,69.6,0.0,0.0,0.0,3.0,0.0,3.0,100.0,100.0,100.0,40.0,100.0,70.0,85.0,ShortIndividual,world_cup
26.0,,BTCAN10310199801,RUNNALLS Adam,CAN,0+0+1+1,2.0,15.0,115.0,,0,1.0,1.0,53.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2472.0,183.2,91.5,0.0,180.9,0.0,2166.4,149.8,0.0,1.0,0.0,1.0,1.0,1.0,100.0,80.0,100.0,80.0,90.0,90.0,90.0,ShortIndividual,world_cup
27.0,,BTCZE12604199901,HORNIG Vitezslav,CZE,1+1+1+0,3.0,14.0,114.0,,0,42.0,39.0,24.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2474.8,186.0,115.0,23.5,202.3,21.4,2102.9,86.3,1.0,1.0,1.0,0.0,2.0,1.0,80.0,80.0,80.0,100.0,80.0,90.0,85.0,ShortIndividual,world_cup
28.0,,BTNZL12505200201,WRIGHT Campbell,USA,0+0+1+0,1.0,13.0,113.0,,0,45.0,42.0,63.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2475.7,186.9,115.7,24.2,203.3,22.4,2195.0,178.4,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,ShortIndividual,world_cup
29.0,,BTITA10504200001,GIACOMEL Tommaso,ITA,0+2+0+2,4.0,12.0,112.0,,0,16.0,10.0,14.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2477.1,188.3,106.3,14.8,187.4,6.5,2077.6,61.0,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,ShortIndividual,world_cup
30.0,,BTGER10101199901,RIETHMUELLER Danilo,GER,0+1+1+1,3.0,11.0,111.0,,0,63.0,56.0,21.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2477.2,188.4,126.2,34.7,209.5,28.6,2098.5,81.9,0.0,1.0,1.0,1.0,1.0,2.0,100.0,80.0,80.0,80.0,90.0,80.0,85.0,ShortIndividual,world_cup
31.0,,BTFRA11306199901,CLAUDE Emilien,FRA,1+2+0+0,3.0,10.0,,,0,38.0,36.0,25.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2477.5,188.7,114.4,22.9,201.4,20.5,2106.3,89.7,1.0,0.0,2.0,0.0,1.0,2.0,80.0,100.0,60.0,100.0,90.0,80.0,85.0,ShortIndividual,world_cup
32.0,,BTGER10811199401,HORN Philipp,GER,0+1+0+2,3.0,9.0,109.0,,0,65.0,54.0,22.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2479.0,190.2,126.3,34.8,209.3,28.4,2101.2,84.6,0.0,0.0,1.0,2.0,0.0,3.0,100.0,100.0,80.0,60.0,100.0,70.0,85.0,ShortIndividual,world_cup
33.0,,BTSWE10310199201,NELIN Jesper,SWE,0+2+0+2,4.0,8.0,108.0,,0,76.0,77.0,4.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2479.7,190.9,131.8,40.3,219.8,38.9,2047.1,30.5,0.0,0.0,2.0,2.0,0.0,4.0,100.0,100.0,60.0,60.0,100.0,60.0,80.0,ShortIndividual,world_cup
34.0,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,0+0+1+0,1.0,7.0,107.0,,0,9.0,16.0,73.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2479.9,191.1,103.4,11.9,190.6,9.7,2213.7,197.1,0.0,1.0,0.0,0.0,1.0,0.0,100.0,80.0,100.0,100.0,90.0,100.0,95.0,ShortIndividual,world_cup
35.0,,BTFIN10108199701,RANTA Jaakko,FIN,1+0+0+0,1.0,6.0,106.0,,0,2.0,3.0,77.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2487.0,198.2,98.0,6.5,184.2,3.3,2223.8,207.2,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,ShortIndividual,world_cup
36.0,,BTFRA11111199101,CLAUDE Florent,BEL,1+0+1+0,2.0,5.0,105.0,,0,79.0,78.0,46.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2495.1,206.3,132.9,41.4,220.1,39.2,2152.8,136.2,1.0,1.0,0.0,0.0,2.0,0.0,80.0,80.0,100.0,100.0,80.0,100.0,90.0,ShortIndividual,world_cup
37.0,,BTPOL11404200201,GUNKA Jan,POL,0+1+1+0,2.0,4.0,104.0,,0,42.0,30.0,57.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2497.8,209.0,115.0,23.5,198.2,17.3,2179.0,162.4,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,ShortIndividual,world_cup
38.0,,BTITA12202200001,BIONAZ Didier,ITA,1+1+1+1,4.0,3.0,103.0,,0,84.0,74.0,13.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2502.6,213.8,135.1,43.6,217.6,36.7,2072.9,56.3,1.0,1.0,1.0,1.0,2.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,ShortIndividual,world_cup
39.0,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,2+1+2+1,6.0,2.0,102.0,,0,10.0,11.0,2.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2510.2,221.4,104.1,12.6,188.4,7.5,2019.9,3.3,2.0,2.0,1.0,1.0,4.0,2.0,60.0,60.0,80.0,80.0,60.0,80.0,70.0,ShortIndividual,world_cup
40.0,,BTAUT13112199601,LEITNER Felix,AUT,0+0+0+3,3.0,1.0,101.0,,0,39.0,31.0,42.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2513.7,224.9,114.5,23.0,198.3,17.4,2148.6,132.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,100.0,100.0,40.0,100.0,70.0,85.0,ShortIndividual,world_cup
41.0,,BTBUL10607200101,TODEV Blagoy,BUL,0+1+0+1,2.0,,100.0,,0,24.0,32.0,61.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2514.7,225.9,108.7,17.2,199.0,18.1,2193.4,176.8,0.0,0.0,1.0,1.0,0.0,2.0,100.0,100.0,80.0,80.0,100.0,80.0,90.0,ShortIndividual,world_cup
42.0,,BTFIN11812200001,MUKKALA Jonni,FIN,0+1+0+0,1.0,,99.0,,0,88.0,86.0,76.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2518.7,229.9,137.7,46.2,222.3,41.4,2219.4,202.8,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,ShortIndividual,world_cup
43.0,,BTNOR11108199801,SOERUM Vebjoern,NOR,1+1+1+2,5.0,,,,0,87.0,71.0,7.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2525.0,236.2,136.7,45.2,216.4,35.5,2052.8,36.2,1.0,1.0,1.0,2.0,2.0,3.0,80.0,80.0,80.0,60.0,80.0,70.0,75.0,ShortIndividual,world_cup
44.0,,BTSLO11702200001,VIDMAR Anton,SLO,1+1+0+1,3.0,,,,0,49.0,55.0,43.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2526.4,237.6,117.7,26.2,209.4,28.5,2148.8,132.2,1.0,0.0,1.0,1.0,1.0,2.0,80.0,100.0,80.0,80.0,90.0,80.0,85.0,ShortIndividual,world_cup
45.0,,BTAUT11012199101,KOMATZ David,AUT,0+1+1+0,2.0,,96.0,,0,20.0,19.0,75.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2533.6,244.8,107.0,15.5,192.6,11.7,2218.7,202.1,0.0,1.0,1.0,0.0,1.0,1.0,100.0,80.0,80.0,100.0,90.0,90.0,90.0,ShortIndividual,world_cup
46.0,,BTSVK12108200401,BORGULA Jakub,SVK,0+0+0+2,2.0,,95.0,,0,32.0,45.0,72.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2536.1,247.3,111.4,19.9,204.2,23.3,2209.6,193.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,ShortIndividual,world_cup
47.0,,BTCZE11302200101,MARECEK Jonas,CZE,0+0+0+1,1.0,,94.0,,0,70.0,80.0,85.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2537.0,248.2,128.0,36.5,220.8,39.9,2236.0,219.4,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,ShortIndividual,world_cup
48.0,,BTUSA12803199201,BROWN Jake,USA,2+1+0+0,3.0,,93.0,,0,97.0,98.0,35.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2537.4,248.6,145.1,53.6,234.9,54.0,2133.4,116.8,2.0,0.0,1.0,0.0,2.0,1.0,60.0,100.0,80.0,100.0,80.0,90.0,85.0,ShortIndividual,world_cup
49.0,,BTUKR12212199301,TYSHCHENKO Artem,UKR,0+1+0+0,1.0,,,,0,41.0,38.0,91.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2539.5,250.7,114.9,23.4,202.1,21.2,2259.1,242.5,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,80.0,100.0,100.0,90.0,95.0,ShortIndividual,world_cup
50.0,,BTPOL12905200201,ZAWOL Marcin,POL,0+0+0+1,1.0,,91.0,,0,92.0,95.0,81.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2539.8,251.0,141.0,49.5,230.5,49.6,2231.4,214.8,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,ShortIndividual,world_cup
51.0,,BTBEL11708200001,BEAUVAIS Cesar,BEL,0+0+0+1,1.0,,90.0,,0,90.0,92.0,86.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2544.2,255.4,139.4,47.9,229.3,48.4,2236.7,220.1,0.0,0.0,0.0,1.0,0.0,1.0,100.0,100.0,100.0,80.0,100.0,90.0,95.0,ShortIndividual,world_cup
52.0,,BTSWE10807199901,BRANDT Viktor,SWE,0+0+1+3,4.0,,89.0,,0,17.0,5.0,41.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2546.5,257.7,106.4,14.9,185.4,4.5,2148.2,131.6,0.0,1.0,0.0,3.0,1.0,3.0,100.0,80.0,100.0,40.0,90.0,70.0,80.0,ShortIndividual,world_cup
53.0,,BTITA11904199801,BRAUNHOFER Patrick,ITA,0+3+0+0,3.0,,,,0,58.0,44.0,56.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2549.8,261.0,120.9,29.4,204.1,23.2,2177.9,161.3,0.0,0.0,3.0,0.0,0.0,3.0,100.0,100.0,40.0,100.0,100.0,70.0,85.0,ShortIndividual,world_cup
54.0,,BTGER11911199101,KUEHN Johannes,GER,1+1+0+3,5.0,,,,0,81.0,65.0,16.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2551.5,262.7,133.1,41.6,213.2,32.3,2080.0,63.4,1.0,0.0,1.0,3.0,1.0,4.0,80.0,100.0,80.0,40.0,90.0,60.0,75.0,ShortIndividual,world_cup
55.0,,BTPOL11906199101,NEDZA-KUBINIEC Andrzej,POL,1+0+0+0,1.0,,86.0,,0,26.0,34.0,94.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2552.1,263.3,109.4,17.9,200.2,19.3,2275.3,258.7,1.0,0.0,0.0,0.0,1.0,0.0,80.0,100.0,100.0,100.0,90.0,100.0,95.0,ShortIndividual,world_cup
56.0,,BTSWE10404200001,STEFANSSON Malte,SWE,2+2+0+1,5.0,,,,0,76.0,64.0,19.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2556.2,267.4,131.8,40.3,212.9,32.0,2086.9,70.3,2.0,0.0,2.0,1.0,2.0,3.0,60.0,100.0,60.0,80.0,80.0,70.0,75.0,ShortIndividual,world_cup
57.0,,BTLAT12212199801,MISE Edgars,LAT,1+0+0+1,2.0,,84.0,,0,93.0,89.0,70.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2559.5,270.7,141.2,49.7,228.2,47.3,2208.3,191.7,1.0,0.0,0.0,1.0,1.0,1.0,80.0,100.0,100.0,80.0,90.0,90.0,90.0,ShortIndividual,world_cup
58.0,,BTITA12703199701,CAPPELLARI Daniele,ITA,0+2+1+0,3.0,,,,0,8.0,2.0,71.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2560.2,271.4,102.1,10.6,183.0,2.1,2208.8,192.2,0.0,1.0,2.0,0.0,1.0,2.0,100.0,80.0,60.0,100.0,90.0,80.0,85.0,ShortIndividual,world_cup
59.0,,BTLTU10806199101,DOMBROVSKI Karol,LTU,1+1+0+0,2.0,,82.0,,0,34.0,58.0,79.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2563.9,275.1,112.3,20.8,210.5,29.6,2227.2,210.6,1.0,0.0,1.0,0.0,1.0,1.0,80.0,100.0,80.0,100.0,90.0,90.0,90.0,ShortIndividual,world_cup
60.0,,BTGER11106199601,ZOBEL David,GER,0+3+1+0,4.0,,,,0,28.0,25.0,48.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2567.5,278.7,110.6,19.1,196.0,15.1,2155.6,139.0,0.0,1.0,3.0,0.0,1.0,3.0,100.0,80.0,40.0,100.0,90.0,70.0,80.0,ShortIndividual,world_cup
61.0,,BTROU11705200001,COLTEA George,ROU,1+2+0+0,3.0,,80.0,,0,59.0,50.0,62.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2568.2,279.4,121.2,29.7,207.1,26.2,2194.5,177.9,1.0,0.0,2.0,0.0,1.0,2.0,80.0,100.0,60.0,100.0,90.0,80.0,85.0,ShortIndividual,world_cup
62.0,,BTAUT13001199801,MUEHLBACHER Fredrik,AUT,0+0+0+2,2.0,,,,0,52.0,62.0,82.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2568.7,279.9,118.7,27.2,211.7,30.8,2232.7,216.1,0.0,0.0,0.0,2.0,0.0,2.0,100.0,100.0,100.0,60.0,100.0,80.0,90.0,ShortIndividual,world_cup
63.0,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+2+2+2,6.0,,,,0,89.0,79.0,5.0,BT2425SWRLCP01SMSI,BT2425SWRLCP01,Kontiolahti,2024-12-03,2425,Male,2571.5,282.7,139.2,47.7,220.3,39.4,2049.6,33.0,0.0,2.0,2.0,2.0,2.0,4.0,100.0,60.0,60.0,60.0,80.0,60.0,70.0,ShortIndividual,world_cup
